,inner_word_ngrams,inner_pos_ngrams,inner_average_sentence_length,inner_normalized_standard_deviation_of_sentence_length,inner_average_word_length,inner_normalized_standard_deviation_of_word_length,inner_average_syllables_per_word,inner_normalized_standard_deviation_of_syllables_per_word,inner_average_flesch_kincaid_reading_ease_score_per_sentence,inner_normalized_standard_deviation_of_flesch_kincaid_reading_ease_score_per_sentence,inner_average_gunning_fog_index_per_sentence,inner_normalized_standard_deviation_of_gunning_fog_index_per_sentence,external_Unnamed: 0,external_word_ngrams,external_pos_ngrams,external_average_sentence_length,external_normalized_standard_deviation_of_sentence_length,external_average_word_length,external_normalized_standard_deviation_of_word_length,external_average_syllables_per_word,external_normalized_standard_deviation_of_syllables_per_word,external_average_flesch_kincaid_reading_ease_score_per_sentence,external_normalized_standard_deviation_of_flesch_kincaid_reading_ease_score_per_sentence,external_average_gunning_fog_index_per_sentence,external_normalized_standard_deviation_of_gunning_fog_index_per_sentence,sentence_vector_similarity_max,sentence_vector_similarity_avg,external_file_name,result
225,0.059210859,0.111468541,17.49387755,0.771715757,4.850443304,0.549298907,1.4685021,0.539605276,62.84330612,0.533648537,11.82873469,0.630676734,0,2.03E-06,2.02E-05,4.51E-03,0.000591828,0.001764929,6.31E-05,1.87E-03,0.00015126,0.048760668,0.00122381,0.038329136,0.000362123,1,0.871678064,ex_src_p10_00524.txt,1
226,0.061458019,0.089637105,16.83695652,0.716167527,4.262534969,0.542770167,1.25349688,0.480725259,73.95293478,0.351485095,9.466413043,0.635871122,0,9.47E-06,2.34E-05,2.73E-03,0.000116742,0.000288979,0.000121581,0.000914885,0.000124013,0.002184783,0.000161718,0.001701242,0.0001241,1,0.829863097,ex_src_p10_00524.txt,1
227,0.061816077,0.104699628,21.56451613,0.664024423,4.666604338,0.582186251,1.391361257,0.567975868,60.48516129,0.441006076,11.96875,0.58758395,0,3.66E-05,4.61E-05,2.58E-02,0.000114924,8.87E-07,1.78E-04,0.000243114,0.000660194,0.052758693,0.000159936,0.016180876,4.99E-05,1.00E+00,0.832044098,ex_src_p10_00524.txt,1
228,0.058843227,0.096875243,15.46105919,0.839447436,4.150513802,0.556216011,1.241184767,0.4873999,82.5411838,0.303429402,7.502398754,0.804565912,0,2.57E-07,4.44E-05,1.24E-03,0.000335131,0.000513802,2.91E-05,3.63E-05,6.86E-06,3.03E-02,0.000551286,0.002640616,0.001710428,1,0.86465347,ex_src_p10_00524.txt,1
229,0.061654843,0.096199706,13.39714286,0.905925621,4.417999573,0.615340381,1.333120068,0.544389536,73.36642857,0.395903029,8.059485714,0.763780117,0,4.17E-06,6.73E-06,1.62E-03,0.000307657,4.02E-05,1.21E-04,0.000148857,5.79E-05,5.25E-02,0.000200756,0.000543735,0.000614031,1,0.790777105,ex_src_p10_00524.txt,1
230,0.058244335,0.097838477,16.113879,0.907475011,4.339885159,0.561475717,1.281581272,0.496319641,76.33975089,0.361654995,8.949928826,0.770261366,0,7.59E-06,5.04E-07,4.70E-03,0.000462593,0.002977205,8.55E-06,2.12E-04,0.000122558,0.007878744,0.000182573,0.010368386,0.000867698,1,0.830730464,ex_src_p10_00524.txt,1
231,0.061059471,0.124138788,35.54938272,0.99402601,4.706719917,0.574402601,1.410487932,0.528616926,55.15475309,0.650271927,14.43277778,0.811024224,0,5.52E-07,2.22E-04,0.049382716,0.000592228,9.47E-05,2.66E-05,4.76E-04,1.93E-05,6.92E-02,0.008578004,0.003156802,0.001551776,1,0.843929271,ex_src_p10_00524.txt,1
232,0.060755483,0.109859477,25.52331606,0.614059887,4.302070646,0.516680809,1.251116525,0.464600665,70.30160622,0.296622393,12.21119171,0.551856907,0,1.66E-06,9.25E-06,4.62E-02,0.000177953,4.20E-05,1.99E-05,1.46E-04,8.93E-06,5.30E-03,0.000126655,0.004461852,0.00076866,1,0.865415188,ex_src_p10_00524.txt,1
233,0.059267179,0.078747226,9.133640553,1.176217979,4.931382442,0.63925756,1.545408678,0.622350449,63.43576037,0.815498873,10.43115207,0.881689139,0,3.61E-06,2.95E-03,0.131805691,0.002563877,0.012764175,0.011691656,0.001536791,0.013630937,0.121530272,0.00288013,0.008105739,0.002013429,1,0.85974723,ex_src_p10_00524.txt,1
234,0.061637723,0.097586302,28.9378882,0.656173997,4.412534879,0.613467526,1.345138442,0.556320607,58.54913043,0.458292515,15.21770186,0.543537471,0,2.99E-06,2.88E-05,7.50E-02,0.000340829,0.000353262,0.000179803,0.000470623,0.000269642,0.007964791,0.000356723,0.000656409,0.000366404,0.955909628,0.853668027,ex_src_p10_00524.txt,1
235,0.061926654,0.074646069,19.19047619,0.822340144,4.430107527,0.558958624,1.323407775,0.509443247,70.83936508,0.350137279,10.22571429,0.695475178,0,7.40E-05,7.05E-03,0.00688244,5.54E-05,1.32E-03,7.95E-05,2.51E-04,9.63E-06,9.88E-03,0.000861679,0.001678411,0.000241218,1,0.831522521,ex_src_p10_00524.txt,1
236,0.0597611,0.100752723,17.38926174,0.777957247,4.023543034,0.526843902,1.195098418,0.432391656,81.41238255,0.323503961,8.755369128,0.717251709,0,3.92E-06,3.20E-05,2.08E-02,0.000566831,0.005426201,0.000204428,0.000936825,0.001511088,0.066371621,0.000215144,0.003873065,0.000791455,1,0.877556922,ex_src_p10_00524.txt,1
237,0.06151243,0.1050725,27.92134831,0.861545734,4.531790744,0.613534496,1.35694165,0.587517357,58.95966292,0.5719784,14.21303371,0.729327441,0,1.21E-05,5.90E-06,1.86E-02,5.90E-05,4.36E-05,1.13E-04,0.000120497,0.002857558,0.000222136,0.000552964,0.008953047,0.000137373,1,0.871255042,ex_src_p10_00524.txt,1
238,0.061536734,0.098301223,16.265625,0.951245277,4.552929875,0.584414998,1.375600384,0.550672307,57.83896875,0.750830877,11.86815625,0.787562139,0,5.97E-06,3.34E-05,9.21E-03,7.76E-05,7.74E-04,0.000118367,0.000275709,3.45E-05,7.50E-02,0.002366087,0.00109242,0.000164568,1,0.796639687,ex_src_p10_00524.txt,1
239,0.061612903,0.105825349,20.25,0.686658128,4.475400774,0.564740853,1.302008476,0.516469018,72.71895522,0.330541401,10.50947761,0.590006951,0,1.88E-06,1.91E-05,1.72E-02,0.000293469,0.000101762,6.00E-05,9.06E-05,3.29E-04,0.010470375,0.000444967,0.005731969,0.000421437,1,0.853676976,ex_src_p10_00524.txt,1
240,0.061698091,0.089323857,20.19834711,0.736090086,4.312193126,0.536087931,1.258387889,0.476932743,74.63297521,0.339416804,10.37847107,0.645892394,0,9.81E-06,3.55E-05,1.52E-02,0.000251135,0.000173612,0.00023752,7.21E-05,3.98E-04,0.001783154,5.96E-05,1.52E-02,0.000705197,1,0.848440586,ex_src_p10_00524.txt,1
241,0.060835246,0.098224451,23.01005025,0.700705368,4.606682682,0.585716237,1.408822887,0.556905415,59.32879397,0.417959634,12.84095477,0.551208834,0,2.63E-07,9.37E-06,1.20E-03,0.000566828,0.001224167,0.000274064,0.000604861,0.000168873,0.178070895,0.000537462,0.000162545,0.000120587,1,0.860305211,ex_src_p10_00524.txt,1
242,0.061772262,0.10162774,14.73399015,0.937049639,4.528251421,0.562731351,1.322300234,0.530771619,69.41859606,0.588605423,9.471477833,0.787417199,0,1.68E-05,1.43E-05,2.21E-02,1.03E-05,2.30E-05,3.27E-05,6.49E-05,2.03E-04,0.033982066,0.000389024,0.003363547,1.96E-05,1.00E+00,0.803033517,ex_src_p10_00524.txt,1
243,0.061641029,0.095583886,19.13307985,0.971052515,4.557829889,0.583846674,1.356915739,0.547867684,68.21125475,0.468905202,10.82277567,0.787601335,0,6.29E-06,1.52E-05,1.86E-02,0.001077681,0.001092008,9.13E-05,1.46E-04,0.000148267,0.040254753,0.000501803,0.005303152,0.000203764,1,0.820295177,ex_src_p10_00524.txt,1
244,0.061315026,0.10485673,30.43850267,0.61490759,4.713633169,0.571262133,1.410751933,0.574710559,47.33673797,0.488340986,17.12850267,0.437942745,0,4.58E-07,2.42E-06,2.45E-02,0.000531982,0.00120736,4.20E-05,7.40E-04,0.000167852,0.099685873,0.000634301,0.046592868,0.002625466,1,0.862531304,ex_src_p10_00524.txt,1
245,0.061460152,0.097874104,20.22171946,0.773736326,4.693443723,0.568744405,1.416871783,0.547201165,58.75289593,0.432250359,12.94868778,0.563145521,0,8.28E-06,3.61E-05,8.20E-03,0.000116709,0.000368101,0.000204977,5.44E-05,2.16E-04,0.013487051,0.000154262,0.004715359,0.000366278,1,0.835176722,ex_src_p10_00524.txt,1
246,0.061113544,0.098793379,18.18006431,0.853119326,4.382030421,0.535581587,1.28457729,0.4876989,76.76951768,0.389826967,9.115755627,0.787648298,0,4.78E-06,6.24E-05,5.77E-04,0.000469178,0.00056356,0.00013009,3.00E-05,2.92E-04,0.098560918,7.33E-05,7.89E-04,0.000250727,1,0.872474993,ex_src_p10_00524.txt,1
247,0.059046684,0.10418288,19.60211268,0.80114502,4.126100234,0.528472388,1.23603377,0.454880249,80.9768662,0.286707047,8.476760563,0.795825523,0,3.89E-06,2.31E-05,1.80E-02,0.000140333,0.000769473,4.88E-05,8.67E-04,7.87E-05,3.53E-02,0.000137608,0.007287056,0.000299622,1,0.890145784,ex_src_p10_00524.txt,1
248,0.058376384,0.084015013,21.45145631,0.79807816,4.001810364,0.492998429,1.174021272,0.413054093,84.21723301,0.29491359,9.720097087,0.759587313,0,1.48E-05,6.87E-05,1.97E-02,8.66E-05,5.64E-04,0.000600771,0.000701114,0.001175136,0.058518357,0.000476258,0.001542257,0.000216246,1,0.850863958,ex_src_p10_00524.txt,1
249,0.061425983,0.087521126,13.57303371,0.837403896,4.579884106,0.580323727,1.362375828,0.539303647,75.23772472,0.401612132,8.515280899,0.792101063,0,2.26E-05,1.58E-04,0.024109149,0.000180401,0.000727559,0.000386134,0.000379879,1.69E-05,4.67E-03,0.000331344,0.000853188,0.000948098,1,0.854905795,ex_src_p10_00524.txt,1
250,0.06130473,0.110667894,17.04373178,1.105736701,4.485289087,0.599284486,1.360417379,0.563343529,58.10061224,0.910127827,12.17119534,0.815025536,0,1.85E-06,7.05E-06,1.56E-03,0.001679531,4.82E-05,6.61E-04,0.000147867,0.000420357,0.001009596,0.024384883,0.003516203,0.001173305,1,0.786464235,ex_src_p10_00524.txt,1
251,0.061280524,0.102209279,26.42045455,0.719235344,4.516774194,0.548582629,1.327526882,0.503825679,62.75568182,0.473931094,13.210625,0.559668461,0,2.06E-06,1.12E-05,1.53E-02,0.000177502,0.001630038,4.02E-05,3.07E-05,8.33E-05,3.89E-02,0.000426302,0.023819444,0.000881547,1,0.869853253,ex_src_p10_00524.txt,1
252,0.061576493,0.101097583,27.92777778,0.607565477,4.736821166,0.565018906,1.412174259,0.547400789,53.89311111,0.421138669,14.88277778,0.516253384,0,5.74E-06,9.69E-06,2.51E-02,0.000290312,0.002419334,4.36E-06,1.34E-03,1.61E-05,2.73E-02,0.000227569,0.00531211,6.92E-05,1.00E+00,0.894788704,ex_src_p10_00524.txt,1
253,0.060020113,0.095114748,29.67532468,0.802886117,4.461925602,0.485932431,1.264113786,0.457753751,69.76214286,0.463556735,13.15058442,0.741068278,0,2.24E-06,1.19E-04,0.049518224,0.000159093,0.000540036,7.89E-05,1.50E-04,0.00032622,0.022820148,0.000289499,0.012977054,0.000261908,1,0.919741622,ex_src_p10_00524.txt,1
254,0.058962124,0.09897496,14.77346278,0.773309482,4.199780942,0.517050091,1.228915663,0.472286005,85.58459547,0.279812099,6.817993528,0.786312904,0,4.78E-06,1.17E-05,1.74E-02,0.000310135,8.22E-05,1.11E-04,0.000290838,0.000158216,0.024203824,3.44E-05,9.50E-03,7.81E-05,1.00E+00,0.890121376,ex_src_p10_00524.txt,1
255,0.060955864,0.100301706,20.5661157,0.785896531,4.529837251,0.570509535,1.352421137,0.535031329,70.6111157,0.402128273,10.81152893,0.682869445,0,6.76E-06,1.16E-05,3.11E-02,0.000280751,0.000792309,3.11E-05,1.54E-05,3.61E-05,6.05E-02,0.000184797,0.016549892,0.000198691,1,0.887025037,ex_src_p10_00524.txt,1
256,0.059561459,0.103077039,23.53043478,0.607727369,4.247597931,0.54606607,1.275868441,0.473492255,69.91743478,0.315592501,11.56530435,0.512659667,0,2.52E-06,1.25E-05,3.04E-02,0.00012842,0.000467455,0.000112537,0.001143887,0.000183805,0.027834783,0.000365025,0.00196456,5.54E-05,1.00E+00,0.857939892,ex_src_p10_00524.txt,1
257,0.059443941,0.093924115,16.35925926,1.170502682,4.563504641,0.574521277,1.354765678,0.553436326,51.69277778,1.168233257,13.07496296,0.967511704,0,1.95E-05,1.04E-04,0.037104377,0.002015275,0.000967611,0.000130314,0.000146411,7.83E-05,2.02E-02,0.000752915,0.009140741,0.002544379,1,0.765670493,ex_src_p10_00524.txt,1
258,0.060898001,0.11132683,22.14828897,0.615270779,4.532188841,0.535464197,1.339399142,0.511308478,69.06927757,0.333742643,11.60174905,0.537755186,0,7.95E-06,4.32E-06,6.18E-03,0.000561191,0.000354469,7.10E-05,9.14E-05,4.36E-06,1.97E-02,4.94E-05,2.60E-03,6.38E-05,1.00E+00,0.856049225,ex_src_p10_00524.txt,1
259,0.059965774,0.111658564,17.70926518,0.995241887,4.322929821,0.531805972,1.242828793,0.466487972,73.77968051,0.550014763,9.711693291,0.876281223,0,2.10E-06,9.60E-06,1.78E-02,0.001808105,0.001563733,6.02E-05,6.74E-05,3.86E-04,0.007837508,0.000759629,0.001717924,0.000533739,1,0.848419152,ex_src_p10_00524.txt,1
260,0.06167226,0.104377513,24.94491525,0.64357693,4.579412264,0.577508079,1.375573297,0.547951123,57.2434322,0.588298433,14.48330508,0.518663002,0,8.06E-06,3.02E-05,1.75E-02,2.24E-05,2.56E-04,7.17E-05,2.49E-04,0.000231706,0.018190824,8.20E-05,3.81E-03,0.001199133,1,0.857531127,ex_src_p10_00524.txt,1
261,0.06111556,0.095808184,18.4637224,0.853485106,4.289253374,0.536231861,1.250640697,0.48633803,79.07974763,0.353758653,9.39148265,0.78531932,0,2.76E-06,1.33E-04,0.001222252,0.000834958,0.000130038,9.36E-05,1.51E-04,0.000145078,0.002872634,0.000404888,0.030126183,0.00011062,1,0.852271462,ex_src_p10_00524.txt,1
262,0.060115557,0.094866912,14.44781145,0.711877251,4.025402004,0.524531523,1.205080401,0.439473856,89.31747475,0.252296851,6.760909091,0.756074387,0,5.47E-06,3.94E-05,8.38E-03,0.000274865,0.00356723,1.63E-05,8.52E-06,2.98E-05,1.41E-01,0.003186408,0.031701774,4.51E-05,1.00E+00,0.873873293,ex_src_p10_00524.txt,1
263,0.061511119,0.088145859,23.81818182,0.739675263,4.751908397,0.587221239,1.42546026,0.557289815,53.36363636,0.541527161,13.92604278,0.559577753,0,1.34E-05,3.85E-04,0.002647838,4.96E-05,8.67E-04,0.000216834,0.00035454,7.88E-05,1.57E-01,6.96E-05,1.20E-02,0.000790839,1,0.831327466,ex_src_p10_00524.txt,1
264,0.061208825,0.111254215,25.68571429,0.565634765,4.386651835,0.538196061,1.269410456,0.471277323,68.76851429,0.288432793,12.24874286,0.530777829,0,2.38E-06,6.83E-05,1.52E-02,0.0003578,0.001562916,0.000105351,1.68E-05,5.81E-04,0.084958768,0.001174344,0.001414922,0.001617184,1,0.871494154,ex_src_p10_00524.txt,1
265,0.059163396,0.111188934,16.59598854,0.745885008,4.104109116,0.542576178,1.222893646,0.457283521,82.31283668,0.257618621,7.721690544,0.708138185,0,3.19E-06,8.41E-05,2.54E-02,0.000401351,0.004504373,0.000181962,0.000283737,6.23E-05,2.10E-03,0.000669914,0.001457604,0.000797444,1,0.865605574,ex_src_p10_00524.txt,1
266,0.05883575,0.091387412,26.94210526,0.813631817,3.941785505,0.511439982,1.166438758,0.416498904,78.84947368,0.329867646,11.57510526,0.751791656,0,5.78E-06,5.91E-05,3.68E-03,0.000672963,0.004135144,4.38E-05,1.10E-03,0.000146446,0.019028058,7.01E-05,2.77E-03,0.000343273,1,0.841551492,ex_src_p10_00524.txt,1
267,0.059881102,0.120480259,28.06060606,1.098437776,4.774478042,0.569896087,1.436105112,0.542496411,56.40287879,0.688663494,14.80873737,0.874267414,0,4.43E-06,1.59E-04,0.009135472,0.001182005,0.000745955,0.000158142,0.000464973,2.77E-05,1.90E-02,0.002378465,0.02003268,0.000901321,1,0.874893122,ex_src_p10_00524.txt,1
268,0.061277835,0.093017011,25.3908046,0.679153755,4.417383431,0.532816401,1.284970575,0.478499036,68.77724138,0.411946428,12.50310345,0.600595238,0,6.32E-07,6.76E-05,4.41E-02,4.45E-05,2.78E-04,8.35E-05,2.86E-04,2.59E-05,7.62E-02,7.74E-05,7.49E-03,0.001761503,1,0.874951448,ex_src_p10_00524.txt,1
269,0.055350862,0.100989761,16.8880597,1.002438851,4.664162616,0.579206422,1.427529828,0.552722578,70.57522388,0.538571011,10.21507463,0.836704758,0,0.000298386,3.24E-05,6.14E-04,0.002044295,8.13E-05,6.63E-05,7.50E-04,1.06E-05,2.46E-02,0.000605028,0.008961248,0.000621099,1,0.843860082,ex_src_p10_00524.txt,1
270,0.060950722,0.102934019,18.94773519,0.677207916,4.483265907,0.555644353,1.312614932,0.502363101,73.56285714,0.334951011,9.770452962,0.629042203,0,1.62E-06,1.53E-05,1.66E-02,0.000236714,0.000260524,3.33E-06,1.71E-04,0.000103394,0.108446496,0.000386753,0.013369432,0.000881361,1,0.848213472,ex_src_p10_00524.txt,1
271,0.060817897,0.116831405,34.1503268,0.615477278,4.655885167,0.552138922,1.383349282,0.539211104,51.30372549,0.498122109,17.39431373,0.501084444,0,1.72E-06,1.60E-05,4.84E-02,0.000354692,6.83E-06,3.71E-06,4.36E-05,5.38E-05,1.31E-02,0.000346208,0.049715051,0.000933847,1,0.902088891,ex_src_p10_00524.txt,1
272,0.060947695,0.096623687,24.12690355,1.157512485,4.63686093,0.548291187,1.379760151,0.527263245,58.73411168,0.57866103,13.42177665,0.859274524,0,3.52E-07,1.85E-05,1.58E-02,2.38E-05,3.31E-04,0.000104408,5.17E-05,5.80E-05,3.23E-02,0.000250717,0.01082335,0.000235772,1,0.861172633,ex_src_p10_00524.txt,1
273,0.06082599,0.101801821,29.37209302,0.602961114,4.662114014,0.53376263,1.376880443,0.522268181,54.57697674,0.403629234,15.09180233,0.452884223,0,5.63E-07,5.15E-05,4.53E-03,0.000290185,5.09E-05,7.16E-05,1.28E-04,7.08E-05,5.15E-02,0.000254987,0.017947674,0.001233395,1,0.892565723,ex_src_p10_00524.txt,1
274,0.060993902,0.098615927,18.18085106,0.748936009,4.498732202,0.542034067,1.321240492,0.494426658,75.57865248,0.393194101,9.203617021,0.705718159,0,1.51E-07,4.28E-06,1.36E-03,0.000547161,0.000142097,6.04E-05,3.72E-04,5.36E-05,3.55E-02,0.000953639,0.008453385,0.000569076,1,0.843827389,ex_src_p10_00524.txt,1
275,0.06175654,0.106635337,30.89634146,0.573628134,4.660746004,0.580053941,1.402407736,0.579315623,52.27932927,0.486163206,16.29426829,0.472114489,0,1.10E-06,1.69E-05,3.03E-03,0.002800088,0.001317083,0.000116348,0.000150582,0.000601561,0.056385017,0.000284572,0.023371459,0.001218669,1,0.882403889,ex_src_p10_00524.txt,1
276,0.060414334,0.110803109,18.09345794,0.822160461,4.285296143,0.540617414,1.24207989,0.480832547,77.16327103,0.515504912,8.133956386,0.810064077,0,1.14E-06,4.31E-05,2.54E-03,0.000235101,0.00211955,0.000177531,0.000121601,1.67E-05,3.27E-03,0.000240145,0.000233558,0.002477741,1,0.839692317,ex_src_p10_00524.txt,1
277,0.060918227,0.104889539,21.54150198,0.729029272,4.447889908,0.58631881,1.333577982,0.545629733,66.09249012,0.463316079,11.61197628,0.655668795,0,1.05E-06,9.59E-07,4.89E-02,0.000187558,0.000947273,0.000161468,0.000561553,0.000220887,0.007061451,4.88E-05,7.62E-03,0.000259724,1,0.85728179,ex_src_p10_00524.txt,1
278,0.061000998,0.091810101,14.75616438,0.735205376,4.373746751,0.566562304,1.276457482,0.48159341,82.05657534,0.315042518,7.740986301,0.730781124,0,2.12E-06,1.48E-05,6.68E-05,1.86E-05,5.62E-04,1.00E-05,5.55E-04,0.000109313,0.020924658,0.000184958,0.010496749,0.000311297,1,0.819423097,ex_src_p10_00524.txt,1
279,0.061363545,0.109676553,22.02868852,0.611469959,4.528186047,0.546960197,1.314604651,0.485221844,67.40127049,0.296987967,10.96204918,0.522080477,0,8.71E-06,1.09E-05,3.28E-02,0.000261779,4.24E-05,4.23E-05,8.55E-05,1.82E-04,0.008119231,0.000137908,0.015347514,1.06E-05,1.00E+00,0.859559094,ex_src_p10_00524.txt,1
280,0.06141932,0.092545064,22.58369099,1.003726105,4.103192702,0.559198248,1.227099962,0.467487899,77.08690987,0.403705258,10.84296137,0.888757453,0,2.92E-05,4.00E-05,1.11E-02,0.000757042,0.003587959,1.72E-05,1.28E-04,7.54E-05,8.21E-03,0.000178963,0.014882556,0.000135111,1,0.87753076,ex_src_p10_00524.txt,1
281,0.059643623,0.106326692,39.55084746,0.737731028,4.441611313,0.552537812,1.311549175,0.503971448,53.63525424,0.594930698,17.96610169,0.624259733,0,1.15E-06,7.06E-06,7.53E-02,0.000110217,0.001426661,2.19E-05,9.62E-05,3.67E-05,2.85E-01,0.001972805,0.086886009,2.55E-06,1.00E+00,0.888006771,ex_src_p10_00524.txt,1
282,0.060493228,0.105682527,23.94791667,0.618828728,4.678555894,0.557105822,1.36276642,0.520217786,60.56057292,0.391935728,13.33869792,0.485614329,0,1.98E-07,1.71E-05,1.17E-02,0.000763286,0.000263551,4.86E-05,3.51E-04,0.000253448,0.001475276,0.000286191,0.011074811,3.01E-07,1.00E+00,0.859811402,ex_src_p10_00524.txt,1
283,0.060863974,0.095258539,37.8968254,0.739549625,4.647329843,0.550349075,1.369842932,0.533772033,49.82761905,0.714279045,18.36928571,0.658826306,0,3.85E-07,5.64E-05,1.79E-02,0.000175253,7.02E-05,2.90E-05,4.11E-04,2.24E-05,5.99E-01,0.002264758,0.035575397,0.000796485,1,0.885195063,ex_src_p10_00524.txt,1
284,0.061686268,0.097899101,18.82258065,0.768518589,4.52377892,0.561331033,1.323050557,0.536148174,69.22745968,0.352105838,10.7871371,0.601623776,0,5.95E-06,6.06E-05,1.44E-03,0.00015185,5.23E-05,8.41E-05,2.42E-05,1.12E-04,0.00851928,0.000379004,0.004980963,0.000810553,1,0.817941456,ex_src_p10_00524.txt,1
285,0.060616916,0.102747479,12.48674699,0.908405361,4.40563489,0.552684284,1.311655731,0.519457477,76.22387952,0.36905718,8.046192771,0.799780827,0,1.36E-06,2.70E-06,4.61E-03,0.000209803,0.000749773,0.000124587,1.04E-05,2.45E-04,0.026486336,0.000245096,0.00110686,0.002472355,1,0.780550866,ex_src_p10_00524.txt,1
286,0.061858817,0.101665148,19.89361702,0.679129058,4.583743316,0.570166532,1.358074866,0.537878805,65.81791489,0.415427349,11.25961702,0.58656294,0,6.16E-06,1.89E-05,5.44E-04,1.98E-05,8.21E-04,0.000112303,3.10E-05,1.63E-04,0.038180851,0.000358235,0.006722264,0.000566418,1,0.814720478,ex_src_p10_00524.txt,1
287,0.060598904,0.10402826,22.94117647,0.68576842,4.522222222,0.561542399,1.355769231,0.519392391,65.08455882,0.364124632,12.64539216,0.550988668,0,4.75E-07,5.19E-05,1.69E-02,0.000552476,0.001146814,7.52E-05,1.25E-04,0.00018003,0.016131151,0.000349217,0.004241714,9.96E-05,1.00E+00,0.875392175,ex_src_p10_00524.txt,1
288,0.060658597,0.106305166,24.00434783,0.777330091,4.335446477,0.533396836,1.276942583,0.487963178,69.56652174,0.382716718,11.74786957,0.679790827,0,2.74E-06,7.70E-06,1.22E-02,6.03E-05,1.46E-03,8.27E-05,6.97E-05,4.73E-04,0.023100686,0.001213741,0.000668446,0.000736429,1,0.869611403,ex_src_p10_00524.txt,1
289,0.06116555,0.103033683,15.35149864,0.710275762,4.309016684,0.534222229,1.243876464,0.480059394,81.2173842,0.311462373,8.092915531,0.653469759,0,3.08E-06,5.58E-05,4.79E-02,4.87E-05,1.10E-04,9.78E-06,8.46E-06,1.89E-04,0.049079111,0.000232677,0.033973552,1.73E-05,1.00E+00,0.85084045,ex_src_p10_00524.txt,1
290,0.061099631,0.106355645,19.66554054,0.717332056,4.412987459,0.545680845,1.276069404,0.507715381,75.00814189,0.331390425,10.12283784,0.646583085,0,2.17E-06,2.42E-06,3.60E-03,2.70E-05,6.42E-04,1.50E-05,9.43E-04,5.08E-06,3.58E-02,0.000404057,0.003359926,0.000991101,1,0.834462686,ex_src_p10_00524.txt,1
291,0.061217058,0.086273136,14.21794872,0.890155414,4.59272618,0.550991987,1.340246468,0.51399409,71.72094017,0.424206252,8.954615385,0.768839909,0,2.83E-06,3.11E-04,0.039361224,0.00080134,0.001058752,1.26E-05,2.39E-04,9.25E-05,2.06E-02,0.000469482,0.015054945,0.000255683,1,0.830336476,ex_src_p10_00524.txt,1
292,0.060328404,0.097904176,37.92957746,1.039742587,4.346825102,0.543921913,1.288711474,0.478032337,54.85704225,0.831259121,17.69253521,0.92423839,0,2.17E-06,5.55E-05,1.48E-02,0.002565318,8.65E-05,2.10E-04,3.44E-06,5.05E-05,2.74E-02,0.003096968,0.017464789,0.000382087,1,0.882033933,ex_src_p10_00524.txt,1
293,0.061750868,0.098414471,19.55128205,0.706587425,4.756721311,0.587377618,1.393224044,0.56547226,62.71418803,0.437189991,11.20589744,0.612291342,0,4.58E-06,7.38E-06,1.54E-02,0.000763055,0.000721311,6.05E-05,3.65E-05,6.08E-05,8.04E-02,0.000286841,0.022255052,4.86E-05,1.00E+00,0.825087076,ex_src_p10_00524.txt,1
294,0.06064377,0.11203905,23.3681592,0.65290233,4.523951458,0.539655153,1.286352991,0.487335868,69.34960199,0.374514109,11.50437811,0.625985332,0,2.27E-06,5.79E-05,5.41E-03,0.000413026,0.000120216,7.37E-05,9.15E-05,7.09E-05,6.55E-03,0.00044655,0.005766818,5.83E-05,1.00E+00,0.85247127,ex_src_p10_00524.txt,1
295,0.060760193,0.090357024,26.69886364,0.639859619,4.275803362,0.578217347,1.284954246,0.510182743,66.12596591,0.339356441,12.87670455,0.537754037,0,6.17E-07,3.67E-05,2.36E-03,9.11E-05,2.42E-04,7.70E-05,2.70E-04,1.56E-05,2.15E-02,8.01E-07,4.78E-04,6.26E-05,1.00E+00,0.873453526,ex_src_p10_00524.txt,1
296,0.060369946,0.106902681,20.52813853,0.708451883,4.460986925,0.591890753,1.351117672,0.524604964,63.23571429,0.409313008,11.94753247,0.542656405,0,9.65E-07,2.15E-05,6.84E-03,0.000498649,0.000208797,0.000212822,0.000337867,8.73E-05,7.70E-05,4.19E-04,0.034335189,0.000132757,1,0.84298196,ex_src_p10_00524.txt,1
297,0.060645045,0.099300806,24.96103896,0.784819641,4.653225806,0.528374531,1.350676379,0.51573901,62.05772727,0.414920682,13.51279221,0.601265908,0,2.40E-06,5.14E-05,3.37E-02,0.001357642,0.000300042,4.90E-05,1.03E-04,2.53E-05,2.34E-02,0.000235377,0.00148786,0.001168421,1,0.844245999,ex_src_p10_00524.txt,1
298,0.061819775,0.102136699,16.894081,0.818410426,4.478148626,0.56766971,1.328600406,0.529359054,71.22314642,0.441377623,9.917227414,0.750872844,0,3.29E-05,2.58E-06,2.09E-03,0.000737286,0.000236276,1.43E-05,5.84E-05,1.96E-05,7.12E-02,4.28E-05,3.12E-03,0.000101483,1,0.810231867,ex_src_p10_00524.txt,1
299,0.060592931,0.117964702,27.98557692,0.498234779,4.384641814,0.520013195,1.274351486,0.450070514,65.86033654,0.270880265,13.04860577,0.446988337,0,3.69E-07,2.02E-05,1.57E-02,0.000926041,7.83E-05,9.26E-05,1.91E-03,4.08E-06,3.25E-02,0.000302106,0.001836538,0.000241957,0.956686675,0.870129471,ex_src_p10_00524.txt,1
